labels,path
neutral,../input/cremad/AudioWAV//1040_WSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1033_MTI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1070_DFA_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1011_IEO_DIS_HI.wav
fear,../input/cremad/AudioWAV//1031_MTI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1050_IWL_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1086_TSI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1086_TAI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1034_IWW_ANG_XX.wav
happy,../input/cremad/AudioWAV//1068_ITH_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1045_IOM_DIS_XX.wav
happy,../input/cremad/AudioWAV//1057_TSI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1033_MTI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1042_IEO_DIS_MD.wav
angry,../input/cremad/AudioWAV//1059_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1083_IWL_DIS_XX.wav
angry,../input/cremad/AudioWAV//1032_IEO_ANG_LO.wav
neutral,../input/cremad/AudioWAV//1071_DFA_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1083_TAI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1039_DFA_NEU_XX.wav
fear,../input/cremad/AudioWAV//1034_IEO_FEA_LO.wav
neutral,../input/cremad/AudioWAV//1038_TSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1050_IEO_HAP_HI.wav
neutral,../input/cremad/AudioWAV//1005_DFA_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1019_IEO_DIS_HI.wav
angry,../input/cremad/AudioWAV//1017_IEO_ANG_MD.wav
disgust,../input/cremad/AudioWAV//1038_TAI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1077_TIE_NEU_XX.wav
angry,../input/cremad/AudioWAV//1039_IEO_ANG_LO.wav
fear,../input/cremad/AudioWAV//1035_DFA_FEA_XX.wav
happy,../input/cremad/AudioWAV//1016_IWW_HAP_XX.wav
happy,../input/cremad/AudioWAV//1032_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1039_IWL_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1039_DFA_DIS_XX.wav
happy,../input/cremad/AudioWAV//1057_WSI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1040_MTI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1045_ITH_SAD_XX.wav
angry,../input/cremad/AudioWAV//1027_IEO_ANG_HI.wav
sad,../input/cremad/AudioWAV//1051_MTI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1040_IEO_SAD_HI.wav
angry,../input/cremad/AudioWAV//1050_MTI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1064_IWW_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1039_MTI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1062_IEO_FEA_MD.wav
disgust,../input/cremad/AudioWAV//1086_MTI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1069_IEO_DIS_MD.wav
sad,../input/cremad/AudioWAV//1044_IEO_SAD_LO.wav
angry,../input/cremad/AudioWAV//1031_IWW_ANG_XX.wav
angry,../input/cremad/AudioWAV//1015_MTI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1035_TSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1040_TAI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1051_MTI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1090_IWW_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1068_MTI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1080_ITS_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1067_ITH_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1051_DFA_DIS_XX.wav
fear,../input/cremad/AudioWAV//1035_MTI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1086_IEO_NEU_XX.wav
angry,../input/cremad/AudioWAV//1083_ITS_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1041_ITH_NEU_XX.wav
fear,../input/cremad/AudioWAV//1016_IOM_FEA_XX.wav
happy,../input/cremad/AudioWAV//1064_MTI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1042_TIE_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1041_IOM_DIS_XX.wav
sad,../input/cremad/AudioWAV//1023_WSI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1083_DFA_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1026_IOM_NEU_XX.wav
fear,../input/cremad/AudioWAV//1088_TSI_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1051_IEO_DIS_LO.wav
sad,../input/cremad/AudioWAV//1085_IWW_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1022_MTI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1038_WSI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1080_DFA_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1067_IEO_DIS_MD.wav
happy,../input/cremad/AudioWAV//1015_WSI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1005_IEO_FEA_MD.wav
angry,../input/cremad/AudioWAV//1086_IEO_ANG_LO.wav
happy,../input/cremad/AudioWAV//1065_IWW_HAP_XX.wav
happy,../input/cremad/AudioWAV//1081_IWW_HAP_XX.wav
happy,../input/cremad/AudioWAV//1044_ITH_HAP_XX.wav
fear,../input/cremad/AudioWAV//1032_IEO_FEA_MD.wav
angry,../input/cremad/AudioWAV//1022_IEO_ANG_LO.wav
sad,../input/cremad/AudioWAV//1067_IEO_SAD_LO.wav
sad,../input/cremad/AudioWAV//1059_IWW_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1032_IWL_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1001_WSI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1048_DFA_ANG_XX.wav
angry,../input/cremad/AudioWAV//1090_WSI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1062_IEO_SAD_LO.wav
sad,../input/cremad/AudioWAV//1085_IWL_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1015_TIE_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1067_IOM_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1011_ITS_NEU_XX.wav
angry,../input/cremad/AudioWAV//1034_TIE_ANG_XX.wav
fear,../input/cremad/AudioWAV//1050_IOM_FEA_XX.wav
happy,../input/cremad/AudioWAV//1038_IOM_HAP_XX.wav
sad,../input/cremad/AudioWAV//1057_IOM_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1032_IWW_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1062_IEO_DIS_HI.wav
sad,../input/cremad/AudioWAV//1038_WSI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1059_IEO_SAD_LO.wav
disgust,../input/cremad/AudioWAV//1040_MTI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1015_IEO_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1083_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1085_TAI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1057_MTI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1087_IEO_HAP_HI.wav
disgust,../input/cremad/AudioWAV//1051_TAI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1027_IEO_FEA_HI.wav
angry,../input/cremad/AudioWAV//1059_IWL_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1017_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1070_MTI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1022_IOM_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1088_IOM_NEU_XX.wav
sad,../input/cremad/AudioWAV//1062_ITS_SAD_XX.wav
angry,../input/cremad/AudioWAV//1038_IEO_ANG_HI.wav
angry,../input/cremad/AudioWAV//1050_WSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1051_WSI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1039_IEO_SAD_HI.wav
angry,../input/cremad/AudioWAV//1070_TIE_ANG_XX.wav
happy,../input/cremad/AudioWAV//1016_TSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1022_MTI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1065_IEO_HAP_LO.wav
sad,../input/cremad/AudioWAV//1023_IWW_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1031_IWW_DIS_XX.wav
happy,../input/cremad/AudioWAV//1035_ITS_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1027_WSI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1032_TIE_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1087_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1034_WSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1050_TSI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1080_TSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1014_ITS_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1035_IEO_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1041_TAI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1011_IOM_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1068_IWL_DIS_XX.wav
happy,../input/cremad/AudioWAV//1065_IWL_HAP_XX.wav
sad,../input/cremad/AudioWAV//1048_IWW_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1034_TSI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1067_IOM_HAP_XX.wav
happy,../input/cremad/AudioWAV//1071_TAI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1017_IWW_SAD_XX.wav
angry,../input/cremad/AudioWAV//1090_TAI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1039_IOM_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1026_ITH_NEU_XX.wav
angry,../input/cremad/AudioWAV//1086_IOM_ANG_XX.wav
sad,../input/cremad/AudioWAV//1014_TIE_SAD_XX.wav
angry,../input/cremad/AudioWAV//1023_IWW_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1022_ITS_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1035_IEO_DIS_MD.wav
disgust,../input/cremad/AudioWAV//1017_TSI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1015_IOM_HAP_XX.wav
angry,../input/cremad/AudioWAV//1090_IEO_ANG_MD.wav
happy,../input/cremad/AudioWAV//1088_ITH_HAP_XX.wav
fear,../input/cremad/AudioWAV//1036_TSI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1040_IWW_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1016_IWW_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1040_WSI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1066_IOM_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1015_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1069_TAI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1027_ITH_SAD_XX.wav
happy,../input/cremad/AudioWAV//1051_IEO_HAP_MD.wav
happy,../input/cremad/AudioWAV//1016_TAI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1051_TIE_DIS_XX.wav
fear,../input/cremad/AudioWAV//1038_IWW_FEA_XX.wav
happy,../input/cremad/AudioWAV//1087_ITS_HAP_XX.wav
happy,../input/cremad/AudioWAV//1023_MTI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1033_IEO_FEA_MD.wav
disgust,../input/cremad/AudioWAV//1057_IEO_DIS_MD.wav
angry,../input/cremad/AudioWAV//1038_IWL_ANG_XX.wav
angry,../input/cremad/AudioWAV//1081_ITH_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1015_IWW_NEU_XX.wav
happy,../input/cremad/AudioWAV//1067_TSI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1081_ITS_SAD_XX.wav
fear,../input/cremad/AudioWAV//1042_IEO_FEA_MD.wav
neutral,../input/cremad/AudioWAV//1041_ITS_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1033_IOM_NEU_XX.wav
angry,../input/cremad/AudioWAV//1011_IOM_ANG_XX.wav
fear,../input/cremad/AudioWAV//1026_IEO_FEA_MD.wav
happy,../input/cremad/AudioWAV//1036_ITS_HAP_XX.wav
happy,../input/cremad/AudioWAV//1071_IWW_HAP_XX.wav
fear,../input/cremad/AudioWAV//1034_WSI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1005_TAI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1071_ITS_FEA_XX.wav
sad,../input/cremad/AudioWAV//1050_IOM_SAD_XX.wav
angry,../input/cremad/AudioWAV//1087_IWW_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1001_ITH_NEU_XX.wav
sad,../input/cremad/AudioWAV//1069_ITS_SAD_XX.wav
fear,../input/cremad/AudioWAV//1065_IEO_FEA_LO.wav
sad,../input/cremad/AudioWAV//1044_TIE_SAD_XX.wav
angry,../input/cremad/AudioWAV//1070_WSI_ANG_XX.wav
angry,../input/cremad/AudioWAV//1077_WSI_ANG_XX.wav
angry,../input/cremad/AudioWAV//1080_TSI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1011_IEO_SAD_MD.wav
sad,../input/cremad/AudioWAV//1057_IWL_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1015_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1069_IOM_SAD_XX.wav
sad,../input/cremad/AudioWAV//1088_TIE_SAD_XX.wav
fear,../input/cremad/AudioWAV//1017_IWW_FEA_XX.wav
sad,../input/cremad/AudioWAV//1039_IEO_SAD_MD.wav
angry,../input/cremad/AudioWAV//1085_WSI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1085_TIE_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1045_TSI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1015_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1080_DFA_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1069_IWL_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1050_ITH_NEU_XX.wav
sad,../input/cremad/AudioWAV//1005_MTI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1048_WSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1085_TAI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1059_ITH_NEU_XX.wav
angry,../input/cremad/AudioWAV//1041_MTI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1080_IWL_SAD_XX.wav
happy,../input/cremad/AudioWAV//1045_IEO_HAP_LO.wav
neutral,../input/cremad/AudioWAV//1034_ITH_NEU_XX.wav
angry,../input/cremad/AudioWAV//1081_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1040_TAI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1032_WSI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1031_ITH_DIS_XX.wav
fear,../input/cremad/AudioWAV//1062_IEO_FEA_LO.wav
angry,../input/cremad/AudioWAV//1086_WSI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1090_TSI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1070_ITH_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1065_MTI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1017_IEO_DIS_HI.wav
happy,../input/cremad/AudioWAV//1033_IWL_HAP_XX.wav
angry,../input/cremad/AudioWAV//1087_ITS_ANG_XX.wav
angry,../input/cremad/AudioWAV//1065_TAI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1068_ITH_SAD_XX.wav
happy,../input/cremad/AudioWAV//1035_IEO_HAP_HI.wav
sad,../input/cremad/AudioWAV//1059_IEO_SAD_HI.wav
angry,../input/cremad/AudioWAV//1071_WSI_ANG_XX.wav
angry,../input/cremad/AudioWAV//1023_ITH_ANG_XX.wav
happy,../input/cremad/AudioWAV//1033_IEO_HAP_MD.wav
disgust,../input/cremad/AudioWAV//1023_DFA_DIS_XX.wav
happy,../input/cremad/AudioWAV//1090_IEO_HAP_HI.wav
happy,../input/cremad/AudioWAV//1081_IOM_HAP_XX.wav
sad,../input/cremad/AudioWAV//1069_DFA_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1090_IWW_DIS_XX.wav
fear,../input/cremad/AudioWAV//1069_ITS_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1001_IEO_DIS_HI.wav
sad,../input/cremad/AudioWAV//1071_IWW_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1068_DFA_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1081_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1066_DFA_FEA_XX.wav
fear,../input/cremad/AudioWAV//1041_MTI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1034_DFA_FEA_XX.wav
sad,../input/cremad/AudioWAV//1066_IWL_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1066_ITS_DIS_XX.wav
happy,../input/cremad/AudioWAV//1036_IWW_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1035_WSI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1041_IEO_SAD_MD.wav
fear,../input/cremad/AudioWAV//1016_IEO_FEA_LO.wav
angry,../input/cremad/AudioWAV//1041_ITS_ANG_XX.wav
angry,../input/cremad/AudioWAV//1044_IWW_ANG_XX.wav
sad,../input/cremad/AudioWAV//1087_TAI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1044_IEO_ANG_HI.wav
neutral,../input/cremad/AudioWAV//1035_IWW_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1011_IOM_DIS_XX.wav
sad,../input/cremad/AudioWAV//1033_IWW_SAD_XX.wav
happy,../input/cremad/AudioWAV//1086_WSI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1019_MTI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1042_ITS_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1016_ITS_NEU_XX.wav
angry,../input/cremad/AudioWAV//1042_IWL_ANG_XX.wav
angry,../input/cremad/AudioWAV//1022_TSI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1077_ITH_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1035_IEO_DIS_LO.wav
sad,../input/cremad/AudioWAV//1066_IOM_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1045_TSI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1026_DFA_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1081_IOM_NEU_XX.wav
fear,../input/cremad/AudioWAV//1059_IEO_FEA_MD.wav
angry,../input/cremad/AudioWAV//1045_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1044_IWW_DIS_XX.wav
happy,../input/cremad/AudioWAV//1069_MTI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1033_TIE_ANG_XX.wav
fear,../input/cremad/AudioWAV//1064_DFA_FEA_XX.wav
happy,../input/cremad/AudioWAV//1019_TIE_HAP_XX.wav
fear,../input/cremad/AudioWAV//1035_IWL_FEA_XX.wav
fear,../input/cremad/AudioWAV//1035_TIE_FEA_XX.wav
angry,../input/cremad/AudioWAV//1040_WSI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1077_TAI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1022_DFA_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1085_ITH_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1080_TSI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1059_IOM_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1057_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1087_IEO_ANG_MD.wav
sad,../input/cremad/AudioWAV//1038_TIE_SAD_XX.wav
fear,../input/cremad/AudioWAV//1035_IEO_FEA_LO.wav
disgust,../input/cremad/AudioWAV//1017_TIE_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1038_IWL_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1065_IWL_DIS_XX.wav
happy,../input/cremad/AudioWAV//1045_IWL_HAP_XX.wav
fear,../input/cremad/AudioWAV//1057_IEO_FEA_MD.wav
sad,../input/cremad/AudioWAV//1086_TIE_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1034_DFA_NEU_XX.wav
fear,../input/cremad/AudioWAV//1068_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1011_ITH_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1068_IEO_DIS_MD.wav
neutral,../input/cremad/AudioWAV//1040_IWL_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1057_IEO_DIS_LO.wav
happy,../input/cremad/AudioWAV//1039_IEO_HAP_HI.wav
happy,../input/cremad/AudioWAV//1086_IEO_HAP_HI.wav
angry,../input/cremad/AudioWAV//1070_IOM_ANG_XX.wav
happy,../input/cremad/AudioWAV//1048_TSI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1015_TSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1015_TAI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1039_MTI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1080_IEO_DIS_LO.wav
angry,../input/cremad/AudioWAV//1015_IEO_ANG_LO.wav
happy,../input/cremad/AudioWAV//1019_IEO_HAP_HI.wav
angry,../input/cremad/AudioWAV//1015_IOM_ANG_XX.wav
fear,../input/cremad/AudioWAV//1059_IEO_FEA_HI.wav
disgust,../input/cremad/AudioWAV//1015_TAI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1026_MTI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1069_IWW_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1065_IWW_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1023_TSI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1069_TAI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1019_WSI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1019_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1041_TAI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1017_WSI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1011_IWW_HAP_XX.wav
angry,../input/cremad/AudioWAV//1026_ITS_ANG_XX.wav
sad,../input/cremad/AudioWAV//1031_TIE_SAD_XX.wav
happy,../input/cremad/AudioWAV//1068_IOM_HAP_XX.wav
happy,../input/cremad/AudioWAV//1011_IEO_HAP_MD.wav
angry,../input/cremad/AudioWAV//1066_WSI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1068_WSI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1032_TIE_ANG_XX.wav
fear,../input/cremad/AudioWAV//1033_IWL_FEA_XX.wav
happy,../input/cremad/AudioWAV//1057_IWW_HAP_XX.wav
happy,../input/cremad/AudioWAV//1083_ITS_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1071_TSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1014_IEO_HAP_HI.wav
disgust,../input/cremad/AudioWAV//1032_TAI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1051_IWL_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1036_ITH_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1085_ITS_DIS_XX.wav
happy,../input/cremad/AudioWAV//1011_ITS_HAP_XX.wav
sad,../input/cremad/AudioWAV//1032_ITS_SAD_XX.wav
happy,../input/cremad/AudioWAV//1039_IOM_HAP_XX.wav
happy,../input/cremad/AudioWAV//1031_TAI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1027_IEO_FEA_LO.wav
angry,../input/cremad/AudioWAV//1017_IOM_ANG_XX.wav
sad,../input/cremad/AudioWAV//1017_ITH_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1005_IWW_DIS_XX.wav
happy,../input/cremad/AudioWAV//1034_MTI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1034_IOM_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1065_TSI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1034_ITH_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1083_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1022_ITH_ANG_XX.wav
happy,../input/cremad/AudioWAV//1066_ITS_HAP_XX.wav
fear,../input/cremad/AudioWAV//1016_TIE_FEA_XX.wav
fear,../input/cremad/AudioWAV//1023_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1038_DFA_HAP_XX.wav
fear,../input/cremad/AudioWAV//1068_IOM_FEA_XX.wav
angry,../input/cremad/AudioWAV//1040_IEO_ANG_MD.wav
neutral,../input/cremad/AudioWAV//1069_IOM_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1026_ITS_DIS_XX.wav
fear,../input/cremad/AudioWAV//1070_ITS_FEA_XX.wav
fear,../input/cremad/AudioWAV//1087_TAI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1059_TIE_SAD_XX.wav
happy,../input/cremad/AudioWAV//1066_ITH_HAP_XX.wav
sad,../input/cremad/AudioWAV//1022_ITS_SAD_XX.wav
happy,../input/cremad/AudioWAV//1016_IOM_HAP_XX.wav
sad,../input/cremad/AudioWAV//1005_TSI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1059_IEO_ANG_HI.wav
neutral,../input/cremad/AudioWAV//1042_IOM_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1065_TAI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1036_IEO_HAP_LO.wav
neutral,../input/cremad/AudioWAV//1071_WSI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1016_TSI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1026_WSI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1065_IEO_SAD_MD.wav
angry,../input/cremad/AudioWAV//1039_TAI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1016_TIE_HAP_XX.wav
fear,../input/cremad/AudioWAV//1059_TAI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1083_IWW_SAD_XX.wav
fear,../input/cremad/AudioWAV//1042_TIE_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1040_TIE_DIS_XX.wav
fear,../input/cremad/AudioWAV//1016_TSI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1069_IEO_ANG_LO.wav
fear,../input/cremad/AudioWAV//1014_TIE_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1011_IEO_DIS_MD.wav
neutral,../input/cremad/AudioWAV//1036_TAI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1032_IEO_HAP_LO.wav
neutral,../input/cremad/AudioWAV//1085_MTI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1080_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1014_TAI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1050_TSI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1059_IWW_FEA_XX.wav
sad,../input/cremad/AudioWAV//1014_TSI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1039_IWW_NEU_XX.wav
happy,../input/cremad/AudioWAV//1059_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1034_IEO_HAP_HI.wav
sad,../input/cremad/AudioWAV//1011_TIE_SAD_XX.wav
happy,../input/cremad/AudioWAV//1068_MTI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1059_IEO_DIS_HI.wav
fear,../input/cremad/AudioWAV//1071_IWW_FEA_XX.wav
